hang,hæŋ,v. 悬挂，垂下；装饰；绞死；使悬而未决；n. 悬挂；暂停，中止,"If he is found guilty, he will almost certainly hang.",如果被判有罪，他几乎肯定会被处以绞刑。
thanksgiving,",θæŋks'ɡɪvɪŋ",n. 感恩,I gather all my thanksgiving and delight into my walking.,我将我所有的感恩和愉悦注入到走路中。
analogy,ə'nælədʒi,n. 类比；类推；类似,The analogy between music and fragrance has stuck.,音乐与香味的类比已经深入人心了。
shell,ʃɛl,n. 壳，贝壳；炮弹；外形；v. 剥落；设定命令行解释器的位置,We ran for cover as shells dropped all around us.,周围炮弹四处飞落，我们奔跑着寻找地方躲避。
shelf,ʃɛlf,n. 架子；搁板；搁板状物；暗礁,shelves of books,一层层书架的书
fork,fɔrk,n. 叉；餐叉；耙；v. 叉起；使成叉状,Put the knives and forks on the table.,把刀叉摆放在桌子上。
hawk,hɔk,v. 兜售，沿街叫卖；捕捉；咳出；n. 鹰；鹰派成员；掠夺他人的人,,
harden,'hɑrdn,v. 变硬，变坚固；变坚强；变冷酷；n. (Harden)人名；(英、德、罗、瑞典)哈登；(法)阿尔当,It will take about 24 hours for the glue to harden.,胶水干透大约需要24小时。
mock,mɑk,n. 英国模拟考试（mocks）；v. 愚弄，嘲弄；adj. 仿制的，模拟的，虚假的，不诚实的,I’m revising for my mocks.,我在复习准备模拟考试。
ballot,'bælət,n. 投票；投票用纸；投票总数；v. 投票；抽签决定,The party leader is elected by secret ballot .,政党领袖是通过无记名投票选举产生的。
strive,straɪv,v. 努力；奋斗；抗争,He strives hard to keep himself very fit.,他努力使自己保持非常的健康。
hate,het,v. 憎恨；厌恶；遗憾；n. 憎恨；反感,Why do you hate me so much?,你为什么那么恨我？
combat,'kɑmbæt,v. 反对；与…战斗；n. 战斗；争论；adj. 战斗的；为…斗争的,We flew over 200 combat missions in the war.,我们在战争中执行过两百多次战斗飞行任务。
moan,mon,v. 抱怨，悲叹；呻吟；n. 呻吟声；悲叹,"‘I feel seasick already,’ she moaned.",“我已经开始晕船了。”她抱怨道。
identical,aɪ'dɛntɪkl,adj. 同一的；完全相同的；n. 完全相同的事物,four identical houses,四幢一模一样的房子
calculate,'kælkjulet,v. 计算；以为；作打算,These instruments calculate distances precisely.,这些仪器计算距离非常精确。
roll,rol,v. 卷；滚动，转动；辗；n. 卷，卷形物；名单；摇晃,His sleeves were rolled above his elbows.,他的袖子卷到了胳膊肘的上面。
partial,'pɑrʃəl,adj. 局部的；偏爱的；不公平的,The exhibition was only a partial success.,那次展会只获得部分成功。
paradox,'pærədɑks,n. 悖论，反论；似非而是的论点；自相矛盾的人或事,It’s a paradox that in such a rich country there can be so much poverty.,在如此富有的国家却有这么多的贫穷现象，真是矛盾。
inquiry,"ɪn'kwaɪri; 'ɪn,kwaɪri; 'ɪnkwəri; 'ɪŋkwaɪri",n. 探究；调查；质询,"On further inquiry, it emerged that Malcolm had not been involved in the incident.",进一步的调查表明，马尔科姆没有参与该事件。
ballet,bæ'le,n. 芭蕾舞剧；芭蕾舞乐曲,We’re going to the ballet tomorrow evening.,我们明天晚上要去看芭蕾舞演出。
precedent,'prɛsɪdənt,n. 先例；前例；adj. 在前的；在先的,a legal precedent,判例
distant,'dɪstənt,adj. 遥远的；冷漠的；远隔的；不友好的，冷淡的,the sound of distant gunfire,远处的炮火声
cottage,'kɑtɪdʒ,n. 小屋；村舍；（农舍式的）小别墅,a country cottage,乡间小屋
classic,'klæsɪk,adj. 经典的；古典的，传统的；最优秀的；n. 名著；经典著作；大艺术家,The Coca-Cola bottle is one of the classic designs of the last century.,可口可乐瓶是上个世纪的经典设计之一。
prominent,'prɑmɪnənt,adj. 突出的，显著的；杰出的；卓越的,a prominent Russian scientist,杰出的俄罗斯科学家
slogan,'slogən,n. 标语；呐喊声,an advertising slogan,一句广告口号
norm,nɔrm,n. 标准，规范,Joyce’s style of writing was a striking departure from the literary norm.,乔伊斯的写作风格与传统的文学风格大相径庭。
administer,əd'mɪnɪstɚ,v. 管理；执行；给予,The money will be administered by local charities.,这笔资金将由当地慈善机构管理。
anonymous,ə'nɑnəməs,adj. 匿名的，无名的；无个性特征的,the anonymous author of a collection of poems,一本诗集的佚名作者
september,sɛp'tɛmbɚ,n. 九月,"Her son, Jerome, was born in September.",她的儿子杰罗姆出生于9月。
classmate,'klæsmet,n. 同班同学,He acquainted his classmate with my sister.,他把我妹妹介绍给他的同班同学。
distribute,dɪ'strɪbjut,v. 分配；散布；分开；把…分类,a man distributing leaflets to passers-by,一个向路人派发传单的男子
remedy,'rɛmədi,v. 补救；治疗；纠正；n. 补救；治疗；赔偿,"To remedy the situation, the water must be chemically treated.",为了改善这种情况，水必须进行化学处理。
faint,fent,adj. 模糊的；头晕的；虚弱的；[医] 衰弱的；v. 昏倒；变得微弱；变得没气力；n. [中医] 昏厥，昏倒,She gave a faint smile.,她淡淡一笑。
bureaucracy,bjʊ'rɑkrəsi,n. 官僚主义；官僚机构；官僚政治,the reduction of unnecessary bureaucracy,消除不必要的官僚体制
citizen,'sɪtɪzn,n. 公民；市民；老百姓,We need our schools to teach students to be good citizens.,我们需要学校把学生培养为好公民。
solidarity,",sɑlɪ'dærəti",n. 团结，团结一致,a gesture of solidarity,团结的表示
mount,maʊnt,v. 增加；爬上；使骑上马；安装，架置；镶嵌，嵌入；准备上演；成立（军队等）；n. 山峰；底座；乘骑用马；攀，登；运载工具；底座,"Tension here is mounting , as we await the final result.",我们等待着最终结果，这里的气氛也越来越紧张。
mobilize,'mobəlaɪz,v. 动员，调动；集合，组织；使…流通；使…松动,an attempt to mobilize popular opinion,鼓动公众舆论的尝试
advent,,n. 到来；出现；基督降临；基督降临节,the advent of the computer,计算机的问世
revolution,'rɛvə'lʊʃən,n. 革命；旋转；运行；循环,the French Revolution of 1789,1789年法国大革命
certificate,"sɚˈtɪfɪkɪt; (for v.,) sɚˈtɪfɪˌket",v. 发给证明书；以证书形式授权给…；用证书批准；n. 证书；执照，文凭,a degree certificate,学位证书
alleviate,ə'livɪ'et,v. 减轻，缓和,measures to alleviate poverty,扶贫措施
nod,nɑd,n. 点头；打盹；摆动；v. 点头；点头表示,The woman greeted us with a nod of the head.,那个女人向我们点点头打招呼。
shield,ʃild,n. 盾；防护物；保护者；v. 遮蔽；包庇；避开；保卫,He used his left hand as a shield against the reflecting sunlight.,他用左手遮挡反射过来的阳光。
tuesday,"ˈtuzdi, -ˌde, ˈtjuz-",n. 星期二,"He phoned on Tuesday, just before you came.",他星期二打了电话，刚好在你来之前。
obstacle,'ɑbstəkl,n. 障碍，干扰；妨害物,The tax puts obstacles in the way of companies trying to develop trade overseas.,这项税收为想在海外发展贸易的公司设置了障碍。
counterpart,'kaʊntɚpɑrt,n. 副本；配对物；极相似的人或物,"As soon as he heard what was afoot, he telephoned his German and Italian counterparts to protest.",他一听到在进行中的事，马上就给德国和意大利相应人员打电话抗议。
opponent,ə'ponənt,n. 对手；反对者；敌手；adj. 对立的；敌对的,Graf’s opponent in today’s final will be Sukova.,格拉芙今天的决赛对手将是苏科娃。
southeast,",saʊθ'ist",adj. 东南的；来自东南的；n. 东南；东南地区；adv. 来自东南,the southeast quarter of the city,该市的东南部
mountain,ˈmaʊntn,n. 山；山脉,the highest mountain in Austria,奥地利最高的山
agreeable,ə'ɡriəbl,adj. 令人愉快的；适合的；和蔼可亲的,We spent a most agreeable couple of hours.,我们非常愉快地度过了几个小时。
possession,pə'zɛʃən,n. 拥有；财产；领地；自制；着迷,That information is not in our possession.,那则信息不归我们所有。
slight,slaɪt,adj. 轻微的，少量的；脆弱的；细长的；不重要的；v. 轻视，忽略；怠慢；n. 怠慢；轻蔑,a slight improvement,些许的改进
dilute,daɪ'l(j)ut,adj. 稀释的；淡的；v. 稀释；冲淡；削弱,dilute hydrochloric acid,稀盐酸
poke,pok,v. 刺，捅；戳；伸出；刺探；闲荡；n. 戳；刺；袋子；懒汉,One of the nurses poked her head around the door.,其中一名护士从门里探出头来。
sake,[sek],n. 目的；利益；理由；日本米酒,,
retire,rɪ'taɪɚ,v. 退休；撤退；退却；n. 退休；退隐；退兵信号,"At the age when most people retire, he is ready to face a new career.",在大多数人退休的年纪，他准备要面对一项新事业。
erroneous,ɪ'ronɪəs,adj. 错误的；不正确的,His economic predictions are based on some erroneous assumptions.,他的经济预测是基于错误假设之上的。
coupon,'kupɑn,n. 息票；赠券；联票；[经] 配给券,The coupon entitles you to ten cents off your next purchase.,这张优惠券可以让你在下次购物时节省10分钱。
curb,kɝb,n. 抑制；路边；勒马绳；v. 控制；勒住,measures to curb the spread of the virus,控制病毒扩散的措施
museum,mju'ziəm,n. 博物馆,the Museum of Modern Art,现代艺术博物馆
proficiency,prə'fɪʃənsi,n. 精通，熟练,I brought her proficiency up to the required level.,我把她的熟练程度提高到所规定的水平。
unexpected,'ʌnɪk'spɛktɪd,adj. 意外的，想不到的,The experiment produced some unexpected results.,这次试验产生了一些意想不到的结果。
decorate,'dɛkəret,v. 装饰；布置；授勋给,Children’s pictures decorated the walls of the classroom.,教室的墙上装点着儿童画。
integrity,ɪn'tɛɡrəti,n. 完整；正直；诚实；廉正,the territorial integrity of the country,国家的领土完整
fragile,'frædʒəl,adj. 脆的；易碎的,Be careful with that vase – it’s very fragile.,小心那只花瓶——很容易打碎的。
prestige,prɛ'stidʒ,n. 威望，声望；声誉,The king wanted to enhance his prestige through war.,国王想通过战争来提高自己的威信。
assure,ə'ʃʊr,v. 保证；担保；使确信；弄清楚,"The document is genuine, I can assure you .",我能向你保证，这文件是真的。
excitement,ɪk'saɪtmənt,n. 兴奋；刺激；令人兴奋的事物,We were both new to the excitements of life in the big city.,我们俩都是初次感受大城市多姿多彩的生活。
predecessor,'prɛdəsɛsɚ,n. 前任，前辈,Kennedy’s predecessor as President was the war hero Dwight Eisenhower.,肯尼迪总统的前任是战争英雄德怀特·艾森豪威尔。
drawback,'drɔbæk,n. 缺点，不利条件；退税,It’s a great city – the only drawback is the weather.,这是座很不错的城市，唯一的不足就是天气。
affirm,ə'fɝm,v. 肯定；断言,The general affirmed rumors of an attack.,将军证实了袭击的传闻。
underlie,",ʌndɚ'laɪ",v. 成为……的基础；位于……之下,the one basic principle that underlies all of the party’s policies,贯穿该党各项政策的那一条基本原则
fade,fed,v. 褪色；凋谢；逐渐消失；adj. 平淡的；乏味的；n. [电影][电视] 淡出；[电影][电视] 淡入,Hopes of a peace settlement are beginning to fade.,达成和平协议的希望日渐渺茫。
plausible,'plɔzəbl,adj. 貌似可信的，花言巧语的；貌似真实的，貌似有理的,His story certainly sounds plausible.,他的叙述听上去当然很合理。
snack,snæk,n. 小吃，快餐；一份，部分；v. 吃快餐，吃点心,I grabbed a quick snack.,我赶紧吃了点零食。
preference,'prɛfrəns,n. 偏爱，倾向；优先权,Do you have a colour preference ?,你有什么颜色上的偏好吗？
seize,siz,v. 抓住；夺取；理解；逮捕,Suddenly he seized my hand.,他突然抓住我的手。
rake,rek,v. 搜索；用耙子耙；掠过，擦过；n. 耙子；斜度；钱耙；放荡的人，浪子,The searchlight raked the open ground around the prison.,探照灯在监狱周围的空地上来回扫射。
inherent,ɪn'hɪrənt,adj. 固有的；内在的；与生俱来的，遗传的,Every business has its own inherent risks.,每笔生意本身都有风险。
dispute,'dɪs'pjʊt,v. 辩论；怀疑；阻止；抗拒；n. 辩论；争吵,What happened next is hotly disputed .,关于后来发生了什么，争论很激烈。
emigrate,'ɛmɪɡret,v. 移居；移居外国,He emigrated to Belgium.,他移民去了比利时。
vicious,'vɪʃəs,adj. 恶毒的；恶意的；堕落的；有错误的；品性不端的；剧烈的；n. (Vicious)人名；(英)维舍斯,Sarah can be quite vicious at times.,萨拉有时相当狠毒。
exotic,ɪɡ'zɑtɪk,adj. 异国的；外来的；异国情调的,exotic birds,外国的奇异鸟类
realistic,",riə'lɪstɪk",adj. 现实的；现实主义的；逼真的；实在论的,Is this a realistic target?,这个目标能够实现吗？
